NUM_BANKCARD_QUERIES_LAST_6_MO,S207A,CO06S,TK0901,SCRG063,AT01S,AT20S,RVLR03,BC101S,G980S,BKUTIL,IQT9421,REH5030,CAMPAIGN_ID,CAMPAIGN_SUB_CD,UNDRWRTE_STRAT_IN,CRED_BUREAU_LOC_CD,FICO_SCORE,FICO_FACTOR_1,CRED_SCORE_1,RISK_SCORE_1,RISK_SCORE_1_FACTOR_1,CRED_SCORE_2,RISK_SCORE_2,INMARKET_IN,UNDER18_IN,DECEASED_IN,FROZEN_CREDRPT_IN,BANK_ACCT_CD,EXTEND_FRAUD_ALERT_IN,OLLO_OPEN_ACCT_CT,RECENT_APPL_IN,ATP_MAX_CREDIT_LINE,FAILED_ATP_IN,BUREAU_ERROR_CD,CONSUMER_STMT_TYPE_IN,BUREAU_MSG_CD_LIST,FRAUD_SHIELD_TYPE_LIST,DECISION_CD,CREDIT_LINE_AMT,CASH_LINE_AMT,LTR_TEMPLATE_ID,ADVERSE_ACT_RSN_1,ADVERSE_ACT_RSN_2,ADVERSE_ACT_RSN_3,ADVERSE_ACT_RSN_4,POLICY_RULES_USED,POST_BUR_RND_NUM_1,VANTAGE_SCORE,ALL0100,ALL0300,ALL2356,ALL5020,ALL5030,ALL5045,ALL5301,ALL5830,ALL8164,ALL8220,ALL9210,ALL9220,BCA5020,BCC0416,BCC5030,BCC7140,IQB9416,MTA5830,FIP5020,TU_VANTAGE_3,TU_VANT_3_FACTOR_1,TU_VANT_3_FACTOR_2,TU_VANT_3_FACTOR_3,TU_VANT_3_FACTOR_4,TU_VANT_3_FACTOR_5,TU_STATUS,LN_STATUS,CUST_MOD_3_FIN_SCR,CUST_MOD_3_FIN_SCR_DEC,CUST_MOD_3_TIMEOUT,CUST_MOD_3_ERROR,CUST_MOD_4_FIN_SCR,CUST_MOD_4_FIN_SCR_DEC,CUST_MOD_4_TIMEOUT,CUST_MOD_4_ERROR,CUST_MOD_6_FIN_SCR,CUST_MOD_6_FIN_SCR_DEC,CUST_MOD_6_TIMEOUT,CUST_MOD_6_ERROR,CUST_MOD_7_FIN_SCR,CUST_MOD_7_FIN_SCR_DEC,CUST_MOD_7_TIMEOUT,CUST_MOD_7_ERROR,CUST_MOD_3_FIN_SCR_RANKED_AR,CUST_MOD_6_FIN_SCR_RANKED_AR,SSNAWF3Y,TFRAA6M,TFRAA1Y,TFRANDOB2Y,TFRANDOB3Y,TFRANDOB6M,TFRANDOB1Y,IDFS
3,-1,-1,-2,0,18,294,0,0,-4,0,0,862,23,4,6,5,731,40,762,1,1033,797,2,Y,N,N,N,1,N,0,N,234708,N,,,57,21,A,3000,900,,,,,,A003,844,0,20,19,0,54812,54812,0,0,1515,9996,294,88,88,999999997,0,999999997,997,0,707,999999998,695,98,47,14,94,2,Y,,1.670885086,1,N,N,2.107110023,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,807
2,-1,-2,-3,0,9,359,0,0,0,0,0,1150,23,1,6,5,671,38,672,6,34,698,7,Y,N,N,N,1,N,0,N,747,N,,,57,21,D,0,0,1002,1018,,,,1018,230,0,9,9,1,1150,1150,698,4111,77,46,359,9999,9999,0,1,0,0,2,999999998,999999998,722,63,7,14,16,10,Y,,13.16009903,6,N,N,10.39556217,6,N,N,0,448,,,0,448,,,2016      2033      2067      2068,,,,,,,,,0
0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,6,,0,,0,0,,0,0,,,,,2,,0,Y,0,,,,,,D,0,0,1001,1004,,,,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
6,24,-2,-2,1,41,390,0,441,4,2,0,1039,23,2,6,5,683,38,702,4,1039,774,3,Y,N,N,N,1,N,0,N,61656,N,,,57,521,I,1800,540,1004,1015,,,,1015,660,0,44,42,0,40988,41193,0,0,1012,9996,390,26,26,372,3,372,17,2,999999997,999999998,723,98,15,30,85,2,Y,,5.164305687,3,N,N,6.391822815,4,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,999
1,27,-1,-2,0,28,286,4036,4199,0,57,0,4784,23,2,6,5,680,38,716,3,D2,745,4,Y,N,N,N,1,N,0,N,80682,N,,,57,,A,2500,750,,,,,,A003,882,0,34,30,0,4784,4784,0,0,265,9996,289,32,32,2952,2,2952,55,1,999999998,999999998,700,98,14,32,12,2,Y,,2.634890556,2,N,N,3.650224686,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,552
4,-1,-2,-3,0,13,99,323,7959,0,89,0,7965,95,5,8,5,618,39,589,10,P6,652,9,Y,N,N,N,1,N,0,N,77825,N,,,57,21,A,300,90,,,,,,A003,347,627,12,12,0,7965,7965,0,1044,270,30,99,9999,9999,7965,6,7965,90,1,999999998,999999998,660,12,7,63,16,8,Y,,17.86001587,7,N,N,24.20796204,8,N,N,0,448,,,9.423472404,448,N,N,2059      2018      2120      2033,,FALSE,0,0,0,0,0,0,396
2,-1,-2,1990,0,18,218,0,1990,0,0,1,844,23,1,6,5,639,39,684,5,34,709,6,Y,N,N,N,1,N,0,N,196169,N,,,57,1121,A,1000,300,,,,,,A003,687,0,17,17,0,46525,46525,0,10423,875,30,218,9999,9999,999999996,0,999999996,996,1,999999998,999999998,682,12,4,7,63,8,Y,,4.196508408,3,N,N,5.569622993,4,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,553
6,-1,-2,-3,0,46,279,369,3580,3,39,0,5213,23,1,6,5,666,39,662,7,P6,776,2,Y,N,N,N,1,N,0,N,219058,N,,,57,10,A,3000,900,,,,,,A003,253,0,48,45,0,388542,388542,0,0,3670,9,279,9999,9999,3789,6,3789,56,3,3352,999999997,666,85,7,32,55,10,Y,,4.383586884,3,N,N,2.536578178,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,751
4,12,-1,-3,0,41,327,6325,8312,0,79,0,8270,95,5,8,5,676,38,684,5,D2,758,3,Y,N,N,N,1,N,0,N,117013,N,,,57,21,A,2000,600,,,,,,A003,439,640,39,37,0,10132,10132,0,0,529,9996,327,31,31,8270,5,8270,79,1,999999997,1714,635,98,32,85,14,2,Y,,5.047131538,3,N,N,6.972268105,4,N,N,0,448,,,2.254162788,448,N,N,,,FALSE,0,0,0,0,0,0,509
2,39,-1,-3,0,7,164,956,956,2,96,0,956,95,5,8,5,645,38,662,7,1032,703,7,Y,N,N,N,1,N,0,N,86006,N,,,57,1121,D,0,0,1002,2050,2087,2016,2031,1062,972,647,9,9,0,25600,25600,0,0,518,9996,164,39,39,956,1,956,101,1,999999998,999999998,667,98,14,12,4,2,Y,,13.42464828,6,N,N,13.99221039,7,N,N,0,448,,,13.25763416,448,N,N,2050      2087      2016      2031,,,,,,,,,0
1,12,-1,-3,0,20,160,0,54,1,5,0,54,23,2,6,5,647,38,658,7,20,733,5,Y,N,N,N,1,N,0,N,107727,N,,,57,21,D,0,0,1003,1131,,,,1131,916,0,25,3,0,54,54,0,0,15,9996,160,12,12,54,1,54,5,1,999999998,999999998,642,98,8,14,12,2,Y,,7.453121185,5,N,N,7.144529343,4,N,N,0,448,,,0,448,,,2110      2016      2017      2049,,,,,,,,,0
2,8,-1,-3,0,50,397,0,362,5,72,0,362,95,5,8,5,624,38,649,7,18,716,6,Y,N,N,N,1,N,0,N,129058,N,,,57,721,A,1100,330,,,,,,A003,746,690,50,38,0,362,362,0,0,25,9996,397,13,13,362,1,362,72,3,999999998,999999998,683,98,30,15,94,2,Y,,4.160066605,3,N,N,5.994773865,4,N,N,0,448,,,14.86447525,448,N,N,,,FALSE,0,0,0,0,0,0,564
0,11,-1,-2,0,35,407,0,0,1,0,0,69,23,2,6,5,676,38,747,1,20,747,4,Y,N,N,N,1,N,0,N,90714,N,,,57,21,A,2500,750,,,,,,A003,463,0,35,32,0,32405,32405,0,0,473,9996,417,13,13,999999997,0,999999997,997,0,999999996,999999998,707,98,47,15,94,2,Y,,1.778547287,1,N,N,1.219441414,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,601
1,11,-1,-2,0,18,215,0,0,0,0,0,999999996,23,2,6,5,658,38,700,4,18,717,6,Y,N,N,N,2,N,0,N,85617,N,,,57,21,A,1500,450,,,,,,A003,533,0,22,22,0,999999996,999999996,0,0,999999996,9996,215,14,14,999999997,0,999999997,997,0,999999997,999999997,685,98,47,14,12,2,Y,,1.86538887,1,N,N,2.078994751,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,536
0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,6,,0,,0,0,,0,0,,,,,4,,0,N,0,,,,,,D,0,0,1001,1008,,,,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
2,70,-1,-2,0,8,195,0,2006,5,67,0,2352,95,0,4,5,653,38,704,4,P6,743,4,Y,N,N,N,1,N,0,N,339578,N,,,57,1121,A,1600,480,,,,,,A003,710,690,10,10,0,2352,2352,0,0,41,9996,195,71,71,2251,2,2251,68,2,999999997,999999998,681,98,14,12,31,2,Y,,6.173808098,4,N,N,7.232726097,4,N,N,0,448,,,0,448,,,2068      2067      2060      2107,,FALSE,0,0,0,0,0,0,860
1,12,-1,-3,0,21,184,0,853,2,61,1,853,23,3,6,5,598,38,598,9,18,695,7,Y,N,N,N,1,N,0,N,108539,N,,,57,21,D,0,0,1002,2116,2105,2007,2016,1060,132,0,28,21,0,60656,60656,0,0,924,9996,184,16,16,853,3,853,61,0,999999998,999999998,622,98,14,30,12,2,Y,,23.14318848,8,N,N,12.07707214,6,N,N,0,448,,,0,448,,,2116      2105      2007      2016,,,,,,,,,0
1,-1,-2,-3,0,37,149,0,7515,3,51,0,7552,23,5,6,5,588,39,620,9,P6,719,6,Y,N,N,N,2,N,0,N,161610,N,,,57,21,D,0,0,1002,1018,,,,1018,634,0,38,24,5,410267,410267,0,0,3487,9996,345,9999,9999,7552,10,7552,55,1,1858,999999998,622,12,4,44,55,6,Y,,16.52618408,7,N,N,19.22694397,8,N,N,0,448,,,0,448,,,2030      2050      2034      2110,,,,,,,,,0
2,6,-1,-2,0,28,176,832,832,2,0,0,832,23,3,6,5,613,38,591,10,18,675,8,Y,N,N,N,1,N,0,N,97727,N,,,57,21,A,300,90,,,,,,A003,210,0,28,25,0,55520,55520,0,0,1481,68,176,11,11,832,1,832,49,1,999999997,999999997,635,98,8,14,12,2,Y,,11.61287212,6,N,N,18.00785828,7,N,N,0,448,,,0,448,,,2018      2033      2016,,FALSE,0,0,0,0,0,0,653
0,-1,0,-3,0,29,284,-1,-1,1,0,0,2141,23,1,6,5,627,38,659,7,K6,727,5,Y,N,N,N,1,N,0,N,166396,N,,,57,,A,1200,360,,,,,,A003,34,0,19,18,0,57700,57700,0,0,1958,9996,284,9999,9999,999999998,98,999999998,998,0,1167,999999997,656,7,95,12,53,8,Y,,8.806745529,5,N,N,8.38523674,5,N,N,0,448,,,0,448,,,2031      2049      2016,,FALSE,0,0,0,0,0,0,516
0,6,-1,-2,0,32,233,5879,10257,0,85,0,10613,23,2,6,5,627,38,683,5,P6,743,4,Y,N,N,N,1,N,0,N,402760,N,,,57,1121,A,1800,540,,,,,,A003,671,0,40,40,0,10613,10613,0,0,295,9996,281,15,15,10613,6,10613,85,1,999999997,999999998,632,98,32,14,34,2,Y,,4.673919678,3,N,N,5.232125282,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,906
5,-1,-1,-2,0,10,55,355,2471,0,49,1,2471,95,7,8,5,592,40,602,9,34,647,9,Y,N,N,N,1,N,0,N,159740,N,,,57,21,A,300,90,,,,,,A003,724,650,9,9,0,17391,17391,0,0,2400,9996,55,9999,9999,2471,4,2471,49,4,999999998,999999998,695,12,14,63,16,10,Y,,18.31414795,7,N,N,9.005233765,5,N,N,0,448,,,3.715456963,448,N,N,2049      2067      2021      2110,,FALSE,0,0,0,0,0,0,742
0,15,-1,-3,0,8,159,0,388,0,49,0,388,95,5,8,5,705,38,723,2,1033,761,3,Y,N,N,N,1,N,0,N,162403,N,,,57,,A,2000,600,,,,,,A003,724,655,8,7,0,218552,218552,0,0,1665,9996,159,73,73,388,1,388,52,0,1640,999999998,653,98,14,31,12,2,Y,,3.948827744,3,N,N,5.664823532,4,N,N,0,448,,,4.131792068,448,N,N,,,FALSE,0,0,0,0,0,0,487
0,27,-1,-3,0,11,151,0,-5,0,0,1,239,22,5,6,5,665,16,684,5,20,716,6,Y,N,N,N,2,N,0,N,80357,N,,,57,1031921,I,1000,300,1004,1015,,,,1015,793,0,12,12,0,239,239,0,0,25,9996,243,32,32,239,1,239,5,0,999999998,999999998,622,98,8,21,47,1,Y,,4.447343826,3,N,N,4.186646461,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,959
0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,8,,0,,0,0,,0,0,,,,,1,,0,Y,0,,,,,,D,0,0,1001,1004,,,,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
1,15,-1,-2,0,17,101,359,359,-4,60,0,325,23,3,6,5,643,38,673,6,18,710,6,Y,N,N,N,1,N,0,N,102143,N,,,57,10321,A,1000,300,,,,,,A003,886,0,15,13,0,1833,1833,0,0,204,9996,101,16,16,216,1,216,36,0,999999998,999999998,634,98,14,12,15,2,Y,,3.897773743,3,N,N,3.735526085,3,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,701
0,60,-1,-3,0,16,390,1305,1305,0,65,0,2099,23,2,6,5,698,38,723,2,K6,759,3,Y,N,N,N,2,N,0,N,59286,N,,,57,21,A,3000,900,,,,,,A003,265,0,18,17,0,3569,3569,0,0,174,9996,390,62,62,1305,2,1305,65,0,999999998,999999997,711,98,14,32,4,2,Y,,3.55469799,2,N,N,2.241073608,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,505
0,14,-1,-2,0,35,322,1092,1092,0,91,0,1022,23,3,6,5,637,38,624,9,18,690,8,Y,N,N,N,1,N,0,N,103734,N,,,57,21,A,300,90,,,,,,A003,876,0,35,34,0,1022,1022,0,0,68,9996,383,21,21,1022,2,1022,89,0,999999998,999999998,635,98,32,14,15,2,Y,,12.77274323,6,N,N,15.05359936,7,N,N,0,448,,,0,448,,,2050      2049      2016      2107,,FALSE,0,0,0,0,0,0,710
1,46,-1,-2,0,17,224,0,-2,1,0,0,999999998,95,5,8,5,663,38,694,4,D1,726,5,Y,N,N,N,1,N,0,N,42013,N,,,57,11,A,1700,510,,,,,,A003,207,672,16,8,0,54749,54749,0,0,502,9996,184,80,80,999999998,98,999999998,998,1,279,999999998,672,98,47,14,12,2,Y,,5.560938835,4,N,N,4.539464951,3,N,N,0,448,,,4.286643982,448,N,N,,,FALSE,0,0,0,0,0,0,602
0,20,-1,-2,0,24,157,5351,15265,0,58,0,18856,23,2,6,5,680,38,686,5,P6,766,3,Y,N,N,N,1,N,0,N,353084,N,,,57,21,D,0,0,1002,1120,,,,1120,71,0,23,23,0,325080,325080,0,0,4125,9996,219,82,82,15265,4,15265,71,0,2624,999999998,589,98,34,14,32,2,Y,,5.129555702,3,N,N,7.274885178,5,N,N,0,448,,,0,448,,,,,,,,,,,,0
1,-1,-2,-3,0,11,65,0,2612,4,45,0,2612,95,5,8,5,583,39,645,8,13,702,7,Y,N,N,N,1,N,0,N,267175,N,,,57,21,A,500,150,,,,,,A003,344,670,11,11,0,367007,367007,0,0,3021,13,65,9999,9999,2612,2,2612,45,1,2971,999999998,673,12,4,7,55,8,Y,,7.974222183,5,N,N,7.466888428,5,N,N,0,448,,,5.602227211,448,N,N,2033      2018,,FALSE,0,0,0,0,0,0,630
0,-1,-2,5904,0,7,165,-2,6320,1,52,0,416,23,1,6,5,602,39,664,6,34,672,9,Y,N,N,N,2,N,0,N,-268994,Y,,,57,21121,D,0,0,1002,1107,,,,1107,865,0,9,8,0,416,416,0,5904,35,45,165,9999,9999,999999996,0,999999996,996,0,999999998,999999998,652,12,14,63,11,10,Y,,7.41733551,5,N,N,9.620861053,5,N,N,0,448,,,0,448,,,2033      2016      2110      2107,,,,,,,,,0
6,39,-1,-3,0,22,148,956,1061,1,71,0,1834,95,9,4,5,618,38,653,7,1033,715,6,Y,N,N,N,1,N,0,N,149708,N,,,57,1121,A,800,240,,,,,,A003,772,664,19,17,0,23474,23474,0,0,689,9996,148,62,62,1616,3,1616,75,2,999999997,999999998,682,98,14,12,85,2,Y,,9.670043945,5,N,N,10.90895748,6,N,N,0,448,,,0,448,,,2116      2007      2123      2120,,FALSE,0,0,0,0,0,0,681
4,-1,-1,-2,0,2,23,0,207,3,15,4,207,22,1,6,5,716,14,681,5,1039,713,6,Y,N,N,N,2,N,0,N,116039,N,,,572735,4092126,D,0,0,1003,1131,,,,1131,280,0,2,2,0,7197,7197,0,0,176,9996,23,9999,9999,207,1,207,15,1,999999998,999999998,708,97,12,85,75,4,Y,,8.046829224,5,N,N,4.836136818,3,N,N,0,448,,,0,448,,,2067      2110      2007      2123,,,,,,,,,0
3,54,-1,-2,0,25,194,0,4271,2,39,0,4323,22,3,6,5,665,10,675,6,13,709,6,Y,N,N,N,2,N,0,N,154968,N,,,57,202127,D,0,0,1003,1131,,,,1131,983,0,4,4,0,4323,4323,0,0,77,9996,289,9999,9999,4271,2,4271,39,2,999999998,999999998,682,98,14,15,12,2,Y,,8.017810822,5,N,N,4.406461716,3,N,N,0,448,,,0,448,,,2110      2049      2067,,,,,,,,,0
0,-1,-1,-3,0,5,140,0,224,0,45,0,464,23,2,6,5,642,40,659,7,20,724,5,Y,N,N,N,1,N,0,N,76039,N,,,57,,A,1200,360,,,,,,A003,661,0,6,6,0,464,464,0,0,25,9996,143,15,15,464,1,464,93,0,999999998,999999998,651,98,14,31,12,2,Y,,9.753975868,5,N,N,7.579033852,5,N,N,0,448,,,0,448,,,2107      2053      2049      2117,,FALSE,0,0,0,0,0,0,648
5,9,-1,-2,0,48,419,0,204,2,26,1,552,95,7,8,5,642,38,702,4,1039,785,2,Y,N,N,N,2,N,0,N,141461,N,,,57,21,A,2000,600,,,,,,A003,829,711,47,44,0,214826,214826,0,0,1893,9996,419,13,13,204,2,204,26,2,1091,999999998,698,98,15,30,14,2,Y,,4.569478989,3,N,N,8.387524605,5,N,N,0,448,,,3.748067856,448,N,N,,,FALSE,0,0,0,0,0,0,657
0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,6,,0,,0,0,,0,0,,,,,4,,0,N,0,,,,,,D,0,0,1001,1008,,,,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
3,15,-1,-3,0,7,225,8587,8587,1,91,0,8587,23,3,6,5,619,38,609,9,P6,688,8,Y,N,N,N,1,N,0,N,156916,N,,,57,1121,D,0,0,1002,2050,2049,2033,2059,1060,920,0,11,9,0,8587,8587,0,209310,334,43,225,15,15,8587,2,8587,99,0,999999997,999999998,589,98,4,63,32,1,Y,,15.37129974,7,N,N,18.31962585,7,N,N,0,448,,,0,448,,,2050      2049      2033      2059,,,,,,,,,0
0,-1,-1,-3,0,14,246,0,357,2,27,0,464,23,5,6,5,712,38,739,2,20,779,2,Y,N,N,N,2,N,0,N,206986,N,,,57,21,A,3500,1050,,,,,,A003,87,0,16,15,0,95146,95146,0,0,1723,9996,246,9999,9999,357,2,357,29,1,999999997,999999998,656,4,95,7,55,8,Y,,2.283270836,1,N,N,2.174958229,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,610
0,32,-1,-3,3,22,178,195,2205,0,8,0,2205,22,5,6,5,664,38,688,5,18,760,3,Y,N,N,N,1,N,0,N,87662,N,,,57,21,A,3000,900,,,,,,A003,111,0,21,21,0,78114,78114,0,0,1035,9996,178,34,34,2205,2,2205,58,0,371,999999998,679,98,14,15,12,2,Y,,4.699430466,3,N,N,3.163790703,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,641
4,9,-1,-3,0,9,243,0,102,1,26,0,102,95,7,8,5,641,38,688,5,20,736,5,Y,N,N,N,2,N,0,N,137727,N,,,57,1121,A,1900,570,,,,,,A003,70,655,10,8,0,102,102,0,0,25,9996,243,10,10,102,1,102,26,2,999999997,999999998,654,98,14,12,30,2,Y,,4.461711884,3,N,N,2.647624016,2,N,N,0,448,,,5.143163681,448,N,N,,,FALSE,0,0,0,0,0,0,483
1,11,-1,-2,0,14,214,0,-2,1,0,0,999999997,23,2,6,5,663,38,715,3,R3,746,4,Y,N,N,N,1,N,0,N,185422,N,,,57,21,A,2500,750,,,,,,A003,578,0,20,19,0,33669,33669,0,0,561,9996,276,47,47,999999997,0,999999997,997,0,999999997,999999998,676,98,47,14,12,2,Y,,2.395794868,1,N,N,2.023000717,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,550
8,15,-1,-2,0,17,106,0,124,3,4,0,124,23,3,6,5,672,38,616,9,K6,717,6,Y,N,N,N,2,N,0,N,150974,N,,,57,121,D,0,0,1002,2031,2049,2016,2012,1060,400,0,24,24,0,10506,10506,0,0,517,9996,117,19,19,124,5,124,4,2,999999998,10382,684,98,14,12,85,2,Y,,18.5395813,7,N,N,16.59645081,7,N,N,0,448,,,0,448,,,2031      2049      2016      2012,,,,,,,,,0
1,-1,-2,5509,0,25,186,0,4101,1,66,1,4101,95,9,4,5,619,38,661,7,34,712,6,Y,N,N,N,1,N,0,N,163701,N,,,57,21,A,500,150,,,,,,A003,6,681,20,16,0,54535,54535,0,5941,991,23,186,9999,9999,4101,4,4101,41,1,717,999999998,638,12,7,11,16,7,Y,,15.22487164,7,N,N,16.49917603,7,N,N,0,448,,,0,448,,,2030      2018      2033      2012,,FALSE,0,0,0,0,0,0,640
1,13,-1,-3,0,44,217,0,1348,2,55,0,1100,23,2,6,5,639,38,629,8,18,718,6,Y,N,N,N,2,N,0,N,302143,N,,,57,21,A,800,240,,,,,,A003,9,0,43,42,0,115488,115488,0,0,311,9996,153,17,17,1100,4,1100,35,2,999999998,999999997,630,98,7,14,30,2,Y,,9.68538475,5,N,N,10.02395439,6,N,N,0,448,,,0,448,,,2016      2095      2030      2050,,FALSE,0,1,0,0,0,0,746
3,54,-1,-3,0,23,234,824,824,1,55,0,1588,95,7,8,5,652,38,693,4,20,745,4,Y,N,N,N,1,N,0,N,52143,N,,,57,,A,1800,540,,,,,,A003,16,672,24,22,2,1588,1588,622,0,75,9996,234,74,74,824,2,824,55,2,999999997,999999997,657,98,14,15,95,2,Y,,4.126089096,3,N,N,5.364995003,4,N,N,0,448,,,3.31975174,448,N,N,,,FALSE,0,0,0,0,0,0,331
2,61,-1,-2,0,35,415,9206,12250,1,84,0,16130,23,2,6,5,648,38,634,8,P6,706,7,Y,N,N,N,1,N,0,N,27662,N,,,57,,A,500,150,,,,,,A003,570,0,38,37,0,57049,57049,0,0,1565,9996,415,62,62,14551,4,14551,85,2,999999997,999999998,631,98,34,32,14,2,Y,,4.531620979,3,N,N,7.554318428,5,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,851
3,-1,-1,-2,0,4,320,0,0,1,0,0,19,23,2,6,5,743,40,705,3,1034,743,4,Y,N,N,N,1,N,0,N,90942,N,,,57,21,A,2000,600,,,,,,A003,712,0,5,5,0,19,19,0,0,19,9996,320,97,97,0,1,0,0,2,999999998,999999998,690,98,14,31,8,2,Y,,2.326145172,1,N,N,3.622979164,2,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,574
0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,6,3,0,,437,10,18,539,10,Y,N,N,N,2,N,0,N,144966,N,,,7,,D,0,0,1003,1030,,,,1.03E+11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,448,,,0,448,,,0,448,,,0,448,,,,,,,,,,,,0
0,-1,-2,9552,0,11,491,2239,13042,0,76,0,5741,23,1,6,5,661,39,685,5,P6,729,5,Y,N,N,N,2,N,0,N,72890,N,,,57,21,A,1600,480,,,,,,A003,546,0,11,11,0,5741,5741,0,17882,255,33,491,9999,9999,3490,4,3490,78,0,999999998,999999998,590,63,14,32,7,10,Y,,6.063411713,4,N,N,3.744204521,3,N,N,0,448,,,0,448,,,2016      2059      2036      2103,,FALSE,0,0,0,0,0,0,875
2,56,-1,-3,0,11,162,0,625,1,48,0,625,23,3,6,5,654,38,655,7,D2,703,7,Y,N,N,N,1,N,0,N,165227,N,,,57,1121,A,500,150,,,,,,A003,190,0,11,10,0,625,625,0,0,55,9996,162,57,57,625,2,625,48,2,999999997,999999997,673,98,14,12,30,2,Y,,8.101885796,5,N,N,6.134482384,4,N,N,0,448,,,0,448,,,2107      2018      2017,,FALSE,0,0,0,0,0,0,743
3,-1,-1,-2,0,29,94,3009,9205,1,32,0,12149,23,4,6,5,664,40,663,7,20,744,4,Y,N,N,N,1,N,0,N,55942,N,,,57,1721,D,0,0,1002,2007,2110,2117,2105,1060,229,0,27,24,1,25959,25959,28,0,710,9996,150,49,49,10309,6,10309,71,1,999999997,999999998,624,12,95,16,74,7,Y,,14.36339855,7,N,N,19.02832031,8,N,N,0,448,,,0,448,,,2007      2110      2117      2105,,,,,,,,,0
0,-1,-2,16105,0,18,284,0,21056,0,9,0,9211,23,1,6,5,609,38,765,1,34,781,2,Y,N,N,N,1,N,0,N,259610,N,,,57,11,A,3500,1050,,,,,,A003,153,0,18,17,0,9211,9211,0,51486,167,54,284,9999,9999,9083,4,9083,35,0,999999997,999999998,618,61,11,39,34,9,Y,,2.573928833,2,N,N,2.280326843,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,562
0,0,0,0,0,0,0,0,0,0,0,0,0,95,5,8,,0,,0,0,,0,0,,,,,1,,0,Y,0,,,,,,D,0,0,1001,1004,,,,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,0,0,,,0,0,,,0,0,,,,,,,,,,,,0
1,6,-1,-2,0,35,220,0,2894,2,78,0,3346,23,2,6,5,624,38,692,4,18,754,4,Y,N,N,N,1,N,0,N,230292,N,,,57,21,A,3000,900,,,,,,A003,98,0,33,33,0,271511,271511,0,0,1657,9996,354,10,10,2894,2,2894,79,2,1448,999999998,658,98,15,14,12,2,Y,,2.197874069,1,N,N,1.902356148,1,N,N,0,448,,,0,448,,,,,FALSE,0,0,0,0,0,0,500
4,-1,-2,-3,0,39,258,1780,5426,5,73,0,6064,22,1,6,5,628,39,614,9,P6,708,6,Y,N,N,N,1,N,0,N,89416,N,,,57,21,D,0,0,1002,2030,2018,2050,2110,1060,246,0,34,31,0,54189,54189,0,0,1634,17,142,9999,9999,3893,3,3893,91,2,999999997,22350,641,39,61,34,7,9,Y,,15.71575069,7,N,N,10.4338026,6,N,N,0,448,,,0,448,,,2030      2018      2050      2110,,,,,,,,,0
0,9,-1,-2,0,22,263,0,634,3,79,0,634,23,2,6,5,631,38,608,9,18,671,9,Y,N,N,N,2,N,0,N,53247,N,,,57,21,A,300,90,,,,,,A003,373,0,18,17,0,634,634,0,0,35,9996,246,13,13,999999997,0,999999997,997,0,999999998,999999997,682,98,14,30,15,2,Y,,10.70094109,6,N,N,20.70515442,8,N,N,0,448,,,0,448,,,2016      2018      2049      2107,,FALSE,0,0,0,0,0,0,528
